-19.5, 17.5, -1.6014
-19.5, 17.75, -1.76861
-19.5, 18, -1.8635
-19.5, 18.25, -1.88019
-19.5, 18.5, -1.81762
-19.5, 18.75, -1.67969
-19.5, 19, -1.47497
-19.5, 19.25, -1.2162
-19.5, 19.5, -0.919457
-19.5, 19.75, -0.603199
-19.5, 20, -0.287086
-19.25, -20, -1.63863
-19.25, -19.75, -1.7327
-19.25, -19.5, -1.74328
-19.25, -19.25, -1.6697
-19.25, -19, -1.51655
-19.25, -18.75, -1.29335
-19.25, -18.5, -1.01397
-19.25, -18.25, -0.695779
-19.25, -18, -0.358569
-19.25, -17.75, -0.0233026
-19.25, -17.5, 0.289175
-19.25, -17.25, 0.559435
-19.25, -17, 0.770675
-19.25, -16.75, 0.909761
-19.25, -16.5, 0.968044
-19.25, -16.25, 0.941902
-19.25, -16, 0.832959
-19.25, -15.75, 0.647989
-19.25, -15.5, 0.398493
-19.25, -15.25, 0.0999826
-19.25, -15, -0.228982
-19.25, -14.75, -0.567946
-19.25, -14.5, -0.895837
-19.25, -14.25, -1.19227
-19.25, -14, -1.4388
-19.25, -13.75, -1.62012
-19.25, -13.5, -1.72494
-19.25, -13.25, -1.74676
-19.25, -13, -1.6842
-19.25, -12.75, -1.54117
-19.25, -12.5, -1.32655
-19.25, -12.25, -1.05369
-19.25, -12, -0.739558
-19.25, -11.75, -0.403679
-19.25, -11.5, -0.0669388
-19.25, -11.25, 0.249726
-19.25, -11, 0.526626
-19.25, -10.75, 0.746545
-19.25, -10.5, 0.895811
-19.25, -10.25, 0.965141
-19.25, -10, 0.950227
-19.25, -9.75, 0.851994
-19.25, -9.5, 0.676551
-19.25, -9.25, 0.434805
-19.25, -9, 0.141788
-19.25, -8.75, -0.184282
-19.25, -8.5, -0.523133
-19.25, -8.25, -0.853694
-19.25, -8, -1.15542
-19.25, -7.75, -1.40954
-19.25, -7.5, -1.60026
-19.25, -7.25, -1.71572
-19.25, -7, -1.74874
-19.25, -6.75, -1.69727
-19.25, -6.5, -1.56452
-19.25, -6.25, -1.35872
-19.25, -6, -1.09269
-19.25, -5.75, -0.782952
-19.25, -5.5, -0.448774
-19.25, -5.25, -0.11093
-19.25, -5, 0.209572
-19.25, -4.75, 0.492807
-19.25, -4.5, 0.721164
-19.25, -4.25, 0.880445
-19.25, -4, 0.960747
-19.25, -3.75, 0.957076
-19.25, -3.5, 0.869661
-19.25, -3.25, 0.703938
-19.25, -3, 0.470209
-19.25, -2.75, 0.183008
-19.25, -2.5, -0.13981
-19.25, -2.25, -0.478172
-19.25, -2, -0.811042
-19.25, -1.75, -1.11772
-19.25, -1.5, -1.37915
-19.25, -1.25, -1.57906
-19.25, -1, -1.70503
-19.25, -0.75, -1.74923
-19.25, -0.5, -1.70891
-19.25, -0.25, -1.58657
-19.25, 0, -1.38983
-19.25, 0.25, -1.13091
-19.25, 0.5, -0.825913
-19.25, 0.75, -0.493803
-19.25, 1, -0.155229
-19.25, 1.25, 0.168759
-19.25, 1.5, 0.458017
-19.25, 1.75, 0.69456
-19.25, 2, 0.863681
-19.25, 2.25, 0.954865
-19.25, 2.5, 0.962442
-19.25, 2.75, 0.885942
-19.25, 3, 0.730121
-19.25, 3.25, 0.504667
-19.25, 3.5, 0.223597
-19.25, 3.75, -0.0956119
-19.25, 4, -0.433114
-19.25, 4.25, -0.767925
-19.25, 4.5, -1.07923
-19.25, 4.75, -1.34767
-19.25, 5, -1.55655
-19.25, 5.25, -1.6929
-19.25, 5.5, -1.74822
-19.25, 5.75, -1.71909
-19.25, 6, -1.60731
-19.25, 6.25, -1.41983
-19.25, 6.5, -1.16831
-19.25, 6.75, -0.868394
-19.25, 7, -0.538719
-19.25, 7.25, -0.199786
-19.25, 7.5, 0.12733
-19.25, 7.75, 0.422292
-19.25, 8, 0.666761
-19.25, 8.25, 0.845536
-19.25, 8.5, 0.947502
-19.25, 8.75, 0.966319
-19.25, 9, 0.900818
-19.25, 9.25, 0.755071
-19.25, 9.5, 0.538139
-19.25, 9.75, 0.263511
-19.25, 10, -0.0517384
-19.25, 10.25, -0.388008
-19.25, 10.5, -0.724392
-19.25, 10.75, -1.03997
-19.25, 11, -1.31513
-19.25, 11.25, -1.53276
-19.25, 11.5, -1.67933
-19.25, 11.75, -1.74572
-19.25, 12, -1.7278
-19.25, 12.25, -1.6267
-19.25, 12.5, -1.4487
-19.25, 12.75, -1.20486
-19.25, 13, -0.910347
-19.25, 13.25, -0.58347
-19.25, 13.5, -0.244553
-19.25, 13.75, 0.0853321
-19.25, 14, 0.385674
-19.25, 14.25, 0.637799
-19.25, 14.5, 0.82603
-19.25, 14.75, 0.938666
-19.25, 15, 0.968703
-19.25, 15.25, 0.914272
-19.25, 15.5, 0.77876
-19.25, 15.75, 0.57059
-19.25, 16, 0.302705
-19.25, 16.25, -0.00823694
-19.25, 16.5, -0.342905
-19.25, 16.75, -0.68049
-19.25, 17, -1
-19.25, 17.25, -1.28158
-19.25, 17.5, -1.50771
-19.25, 17.75, -1.66434
-19.25, 18, -1.74172
-19.25, 18.25, -1.73505
-19.25, 18.5, -1.64474
-19.25, 18.75, -1.4764
-19.25, 19, -1.24051
-19.25, 19.25, -0.951728
-19.25, 19.5, -0.628008
-19.25, 19.75, -0.289479
-19.25, 20, 0.0428109
-19, -20, -1.46059
-19, -19.75, -1.54589
-19, -19.5, -1.54439
-19, -19.25, -1.45619
-19, -19, -1.28677
-19, -18.75, -1.04666
-19, -18.5, -0.75079
-19, -18.25, -0.417561
-19, -18, -0.0676894
-19, -17.75, 0.277073
-19, -17.5, 0.595289
-19, -17.25, 0.867174
-19, -17, 1.07582
-19, -16.75, 1.20827
-19, -16.5, 1.25627
-19, -16.25, 1.21684
-19, -16, 1.09243
-19, -15.75, 0.890789
-19, -15.5, 0.624441
-19, -15.25, 0.309949
-19, -15, -0.0331319
-19, -14.75, -0.383472
-19, -14.5, -0.719288
-19, -14.25, -1.0197
-19, -14, -1.26603
-19, -13.75, -1.44297
-19, -13.5, -1.5395
-19, -13.25, -1.54964
-19, -13, -1.47275
-19, -12.75, -1.3136
-19, -12.5, -1.0821
-19, -12.25, -0.792643
-19, -12, -0.463219
-19, -11.75, -0.114313
-19, -11.5, 0.232382
-19, -11.25, 0.555309
-19, -11, 0.834392
-19, -10.75, 1.05228
-19, -10.5, 1.19542
-19, -10.25, 1.25492
-19, -10, 1.22707
-19, -9.75, 1.11361
-19, -9.5, 0.921597
-19, -9.25, 0.662963
-19, -9, 0.35379
-19, -8.75, 0.013301
-19, -8.5, -0.337333
-19, -8.25, -0.676312
-19, -8, -0.98256
-19, -7.75, -1.23704
-19, -7.5, -1.42392
-19, -7.25, -1.53159
-19, -7, -1.55335
-19, -6.75, -1.48784
-19, -6.5, -1.33915
-19, -6.25, -1.11652
-19, -6, -0.833788
-19, -5.75, -0.508532
-19, -5.5, -0.160976
-19, -5.25, 0.18727
-19, -5, 0.514553
-19, -4.75, 0.800526
-19, -4.5, 1.02741
-19, -4.25, 1.18109
-19, -4, 1.25202
-19, -3.75, 1.23579
-19, -3.5, 1.1334
-19, -3.25, 0.951226
-19, -3, 0.700589
-19, -2.75, 0.397075
-19, -2.5, 0.0595542
-19, -2.25, -0.290988
-19, -2, -0.632757
-19, -1.75, -0.944503
-19, -1.5, -1.20684
-19, -1.25, -1.40347
-19, -1, -1.52215
-19, -0.75, -1.55551
-19, -0.5, -1.50147
-19, -0.25, -1.3634
-19, 0, -1.14988
-19, 0.25, -0.87418
-19, 0.5, -0.55345
-19, 0.75, -0.207627
-19, 1, 0.141787
-19, 1.25, 0.473066
-19, 1.5, 0.765614
-19, 1.75, 1.00124
-19, 2, 1.1653
-19, 2.25, 1.24758
-19, 2.5, 1.24298
-19, 2.75, 1.15178
-19, 3, 0.979641
-19, 3.25, 0.737279
-19, 3.5, 0.439758
-19, 3.75, 0.105577
-19, 4, -0.244488
-19, 4.25, -0.58867
-19, 4.5, -0.90557
-19, 4.75, -1.17548
-19, 5, -1.38163
-19, 5.25, -1.5112
-19, 5.5, -1.55612
-19, 5.75, -1.51361
-19, 6, -1.38631
-19, 6.25, -1.18213
-19, 6.5, -0.913775
-19, 6.75, -0.597923
-19, 7, -0.254214
-19, 7.25, 0.0959825
-19, 7.5, 0.430892
-19, 7.75, 0.729693
-19, 8, 0.973806
-19, 8.25, 1.14805
-19, 8.5, 1.2416
-19, 8.75, 1.24864
-19, 9, 1.16872
-19, 9.25, 1.00681
-19, 9.5, 0.772993
-19, 9.75, 0.481793
-19, 10, 0.151318
-19, 10.25, -0.197883
-19, 10.5, -0.5441
-19, 10.75, -0.865805
-19, 11, -1.143
-19, 11.25, -1.35844
-19, 11.5, -1.49875
-19, 11.75, -1.55518
-19, 12, -1.52424
-19, 12.25, -1.40785
-19, 12.5, -1.21325
-19, 12.75, -0.952528
-19, 13, -0.641903
-19, 13.25, -0.300686
-19, 13.5, 0.0499076
-19, 13.75, 0.388079
-19, 14, 0.692804
-19, 14.25, 0.945134
-19, 14.5, 1.12938
-19, 14.75, 1.23409
-19, 15, 1.25275
-19, 15.25, 1.18421
-19, 15.5, 1.03271
-19, 15.75, 0.80769
-19, 16, 0.523131
-19, 16.25, 0.196728
-19, 16.5, -0.151226
-19, 16.75, -0.499095
-19, 17, -0.825252
-19, 17.25, -1.10942
-19, 17.5, -1.33392
-19, 17.75, -1.48481
-19, 18, -1.5527
-19, 18.25, -1.53337
-19, 18.5, -1.42801
-19, 18.75, -1.24319
-19, 19, -0.990398
-19, 19.25, -0.685341
-19, 19.5, -0.346992
-19, 19.75, 0.00361252
-19, 20, 0.344674
-18.75, -20, -1.21712
-18.75, -19.75, -1.30159
-18.75, -19.5, -1.29896
-18.75, -19.25, -1.20939
-18.75, -19, -1.03845
-18.75, -18.75, -0.796757
-18.75, -18.5, -0.499348
-18.75, -18.25, -0.164713
-18.75, -18, 0.186343
-18.75, -17.75, 0.531994
-18.75, -17.5, 0.850747
-18.75, -17.25, 1.12278
-18.75, -17, 1.33119
-18.75, -16.75, 1.46301
-18.75, -16.5, 1.51005
-18.75, -16.25, 1.46938
-18.75, -16, 1.34353
-18.75, -15.75, 1.14032
-18.75, -15.5, 0.8724
-18.75, -15.25, 0.556413
-18.75, -15, 0.212012
-18.75, -14.75, -0.139392
-18.75, -14.5, -0.47595
-18.75, -14.25, -0.776736
-18.75, -14, -1.02305
-18.75, -13.75, -1.19957
-18.75, -13.5, -1.29533
-18.75, -13.25, -1.30438
-18.75, -13, -1.22614
-18.75, -12.75, -1.06549
-18.75, -12.5, -0.832413
-18.75, -12.25, -0.541401
-18.75, -12, -0.210546
-18.75, -11.75, 0.139578
-18.75, -11.5, 0.487204
-18.75, -11.25, 0.810718
-18.75, -11, 1.09
-18.75, -10.75, 1.3077
-18.75, -10.5, 1.45027
-18.75, -10.25, 1.50885
-18.75, -10, 1.47979
-18.75, -9.75, 1.36491
-18.75, -9.5, 1.17134
-18.75, -9.25, 0.911128
-18.75, -9, 0.600444
-18.75, -8.75, 0.258607
-18.75, -8.5, -0.0931298
-18.75, -8.25, -0.432896
-18.75, -8, -0.739568
-18.75, -7.75, -0.994077
-18.75, -7.5, -1.1806
-18.75, -7.25, -1.28754
-18.75, -7, -1.30824
-18.75, -6.75, -1.24143
-18.75, -6.5, -1.09125
-18.75, -6.25, -0.867043
-18.75, -6, -0.582747
-18.75, -5.75, -0.256039
-18.75, -5.5, 0.0927685
-18.75, -5.25, 0.441987
-18.75, -5, 0.769905
-18.75, -4.75, 1.05613
-18.75, -4.5, 1.28288
-18.75, -4.25, 1.43604
-18.75, -4, 1.50609
-18.75, -3.75, 1.48868
-18.75, -3.5, 1.38489
-18.75, -3.25, 1.20118
-18.75, -3, 0.948963
-18.75, -2.75, 0.643923
-18.75, -2.5, 0.305026
-18.75, -2.25, -0.0466553
-18.75, -2, -0.389257
-18.75, -1.75, -0.701476
-18.75, -1.5, -0.963901
-18.75, -1.25, -1.16022
-18.75, -1, -1.27822
-18.75, -0.75, -1.31056
-18.75, -0.5, -1.25524
-18.75, -0.25, -1.1157
-18.75, 0, -0.900608
-18.75, 0.25, -0.623342
-18.75, 0.5, -0.301139
-18.75, 0.75, 0.0459663
-18.75, 1, 0.396394
-18.75, 1.25, 0.728355
-18.75, 1.5, 1.02121
-18.75, 1.75, 1.25675
-18.75, 2, 1.42033
-18.75, 2.25, 1.50179
-18.75, 2.5, 1.49604
-18.75, 2.75, 1.40347
-18.75, 3, 1.22981
-18.75, 3.25, 0.985862
-18.75, 3.5, 0.686802
-18.75, 3.75, 0.35122
-18.75, 4, -1.9908e-05
-18.75, 4.25, -0.345079
-18.75, 4.5, -0.662502
-18.75, 4.75, -0.932555
-18.75, 5, -1.13845
-18.75, 5.25, -1.26738
-18.75, 5.5, -1.31132
-18.75, 5.75, -1.26756
-18.75, 6, -1.13881
-18.75, 6.25, -0.933073
-18.75, 6.5, -0.663141
-18.75, 6.75, -0.345799
-18.75, 7, -0.000777304
-18.75, 7.25, 0.350473
-18.75, 7.5, 0.686112
-18.75, 7.75, 0.985271
-18.75, 8, 1.22935
-18.75, 8.25, 1.40318
-18.75, 8.5, 1.49594
-18.75, 8.75, 1.50187
-18.75, 9, 1.4206
-18.75, 9.25, 1.25719
-18.75, 9.5, 1.02178
-18.75, 9.75, 0.729034
-18.75, 10, 0.397136
-18.75, 10.25, 0.0467249
-18.75, 10.5, -0.300411
-18.75, 10.75, -0.62269
-18.75, 11, -0.900073
-18.75, 11.25, -1.11531
-18.75, 11.5, -1.25503
-18.75, 11.75, -1.31054
-18.75, 12, -1.27838
-18.75, 12.25, -1.16056
-18.75, 12.5, -0.9644
-18.75, 12.75, -0.702101
-18.75, 13, -0.389969
-18.75, 13.25, -0.0474104
-18.75, 13.5, 0.304275
-18.75, 13.75, 0.643222
-18.75, 14, 0.948357
